month,region,phase_index,relationship_id,predictor_name,response_name,predictor_value,response_value,panel_letter,panel_title,row_label,x_label,y_label,R2,slope,intercept,slope_ci_low_95,slope_ci_high_95,slope_significant,delta_adjusted_R2_vs_HCCF
2009-08-01,WP,1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.040621242710619,1.387145506011225,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2009-09-01,WP,1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.013909302190773,-2.225283321920462,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2009-10-01,WP,1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.007785224860290,-0.789694523771553,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2009-11-01,WP,1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.027149699652046,-1.896311508919361,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2009-12-01,WP,1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.058384588914374,1.646464926370656,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2010-01-01,WP,1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.032224300295730,-1.772976411190710,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2010-02-01,WP,1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.238515091877591,3.268677225903077,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2010-03-01,WP,1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.087912091941250,0.869324671236812,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2010-04-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.011777806981138,-0.227854815158626,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2010-05-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.022536032594251,0.763465516507593,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2010-06-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.043133716956028,1.641189245110504,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2010-07-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.003185361942237,1.624327620661703,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2010-08-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.053335527758446,0.404964072748544,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2010-09-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.019942413205921,2.407206092320911,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2010-10-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.047899048852575,-1.551381556146085,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2010-11-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.010271890828502,0.064634824642366,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2010-12-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.018270925340895,-1.691092581494062,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2011-01-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.023803672966818,-0.341508867400546,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2011-02-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.041903335927829,-2.772781019991376,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2011-03-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.067895990485874,-3.008438652081099,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2011-04-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.081464110198667,-1.606504232296689,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2011-05-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.091047422415514,-1.585166029462319,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2011-06-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.054118337736658,-2.397156371701498,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2011-07-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.066095907470987,-0.901526915098385,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2011-08-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.025328230855684,-1.326220685543462,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2011-09-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.052050086104574,-3.070791296478446,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2011-10-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.051584961355457,-0.698811995797818,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2011-11-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.025987265008528,-1.572744074257777,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2011-12-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.054824622820318,-2.047238574758988,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2012-01-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.002601717705728,-0.113331397041585,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2012-02-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.016289855968826,2.620228004529713,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2012-03-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.096563086120319,-3.212496231636433,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2012-04-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.033964911928286,1.113174068160971,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2012-05-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.119284399445203,-1.579891894056652,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2012-06-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.034789798590091,-1.862441141221963,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2012-07-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.050207303535729,-0.655031594912751,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2012-08-01,WP,1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.032078193243239,-1.771939624588538,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2012-09-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.055355770423728,-2.125897723727859,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2012-10-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.006585969691083,-1.213076350303213,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2012-11-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.001026759302412,1.015591169591902,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2012-12-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.047583981841367,2.952490394271368,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2013-01-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.049115658784153,-0.975478399424301,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2013-02-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.011178633771307,0.184668834117672,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2013-03-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.002695499384409,0.174714984433526,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2013-04-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.031260806645660,-0.880967409309318,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2013-05-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.005578280441299,1.133430615415465,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2013-06-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.060164312963577,-1.459215743831282,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2013-07-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.030010805206455,0.601444443241103,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2013-08-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.014651560245585,0.017126117122005,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2013-09-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.016822821325068,0.376193128305364,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2013-10-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.072014479466979,-0.406787888287204,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2013-11-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.008825415256028,-1.611291810356607,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2013-12-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.008303680585976,-0.438045474170009,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2014-01-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.087676901085088,-1.495129440856227,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2014-02-01,WP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.028062204136237,-0.776632823310133,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2014-03-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.069927601610372,2.786478401842098,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2014-04-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.027420323506434,-0.382750566786120,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2014-05-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.029114822402468,1.266203658235529,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
2014-06-01,WP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.003086582723349,-0.600897124135424,(a),Western Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.410931956000000,-16.070272304800000,0.000000000000000,-20.571603154900000,-13.664922615100000,True,
